Car_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,N_Photos,Price,N_Inquires,is_sold
XL3-1102881,16,1.34E+18,1.35E+18,36134,White,28,80000,73,0
XL3-1102881,20,1.34E+18,1.35E+18,36134,White,28,58000,73,1
XL3-1067613,16,1.34E+18,1.34E+18,52876,White,27,100000,14,0
XL3-1067613,4,1.34E+18,1.34E+18,52876,White,27,90000,14,1
XL3-1009583,0,1.34E+18,1.34E+18,42420,White,28,90000,10,0
XL3-1009583,14,1.34E+18,1.34E+18,42420,White,28,80000,10,1
XL3-1131626,12,1.34E+18,1.34E+18,44874,White,27,90000,15,0
XL3-1131626,2,1.34E+18,1.34E+18,44874,White,27,60000,15,1
XL3-1025569,8,1.34E+18,1.34E+18,42445,Silver,28,80000,3,1
XL3-1041503,7,1.34E+18,1.34E+18,41231,White,28,80000,6,1
XL3-1004549,16,1.34E+18,1.35E+18,49535,White,29,90000,12,0
XL3-1004549,2,1.34E+18,1.35E+18,49535,White,29,80000,12,1
XL3-1069973,25,1.34E+18,1.35E+18,52786,Silver,29,90000,55,0
XL3-1069973,26,1.34E+18,1.35E+18,52786,Silver,29,45000,55,1
XL3-1557378,8,1.34E+18,1.35E+18,61186,White,28,70000,32,0
XL3-1557378,17,1.34E+18,1.35E+18,61186,White,28,60000,32,1
XL3-1017795,12,1.34E+18,1.35E+18,23832,White,29,90000,15,0
XL3-1017795,4,1.34E+18,1.35E+18,23832,White,29,65000,15,1
XL3-1078865,6,1.34E+18,1.35E+18,39190,White,29,80000,16,0
XL3-1078865,8,1.34E+18,1.35E+18,39190,White,29,70000,16,1
XL3-1560279,7,1.34E+18,1.35E+18,47159,White,27,90000,23,0
XL3-1560279,13,1.34E+18,1.35E+18,47159,White,27,65000,23,1
XL3-1039000,2,1.34E+18,1.35E+18,48029,White,28,90000,4,0
XL3-1039000,8,1.34E+18,1.35E+18,48029,White,28,80000,4,1
XL3-1029967,7,1.34E+18,1.35E+18,51416,White,28,80000,23,0
XL3-1029967,3,1.34E+18,1.35E+18,51416,White,28,70000,23,1
XL3-1161122,7,1.34E+18,1.35E+18,30558,White,28,80000,4,1
XL3-1072056,5,1.34E+18,1.34E+18,47211,Silver,28,80000,2,0
XL3-1072056,1,1.34E+18,1.34E+18,47211,Silver,28,65000,2,1
XL3-1019661,4,1.34E+18,1.35E+18,62288,Black,28,80000,14,0
XL3-1019661,31,1.34E+18,1.35E+18,62288,Black,28,65000,14,1
XL3-1042085,3,1.34E+18,1.35E+18,39157,White,29,80000,11,0
XL3-1042085,4,1.34E+18,1.35E+18,39157,White,29,70000,11,1
XL3-1023494,2,1.34E+18,1.35E+18,34054,White,28,90000,11,0
XL3-1023494,8,1.34E+18,1.35E+18,34054,White,28,75000,11,1
XL3-1100773,23,1.34E+18,1.35E+18,45333,Silver,29,110000,10,0
XL3-1100773,6,1.34E+18,1.35E+18,45333,Silver,29,85000,10,1
XL3-1126145,38,1.34E+18,1.35E+18,49394,Black,29,70000,26,1
XL3-1195420,14,1.34E+18,1.35E+18,42749,White,29,90000,14,1
XL3-1166781,7,1.34E+18,1.35E+18,48927,White,28,80000,7,0
XL3-1166781,2,1.34E+18,1.35E+18,48927,White,28,65000,7,1
XL3-1096303,14,1.34E+18,1.35E+18,42649,White,28,80000,21,1
XL3-1034442,16,1.34E+18,1.35E+18,34322,White,28,90000,15,0
XL3-1034442,4,1.34E+18,1.35E+18,34322,White,28,70000,15,1
XL3-1235686,3,1.34E+18,1.35E+18,40763,White,28,80000,2,0
XL3-1235686,7,1.34E+18,1.35E+18,40763,White,28,65000,2,1
XL3-1099893,15,1.34E+18,1.35E+18,47800,Silver,27,80000,77,0
XL3-1099893,34,1.34E+18,1.35E+18,47800,Silver,27,60000,77,1
XL3-1176952,6,1.34E+18,1.35E+18,18785,White,29,80000,20,0
XL3-1176952,1,1.34E+18,1.35E+18,18785,White,29,75000,20,1
XL3-1013452,15,1.34E+18,1.35E+18,63915,White,28,70000,15,0
XL3-1013452,2,1.34E+18,1.35E+18,63915,White,28,65000,15,1
XL3-1041351,9,1.34E+18,1.35E+18,32698,White,28,90000,16,0
XL3-1041351,10,1.34E+18,1.35E+18,32698,White,28,85000,16,1
XL3-1030367,30,1.34E+18,1.35E+18,60150,Black,28,90000,37,0
XL3-1030367,31,1.34E+18,1.35E+18,60150,Black,28,45000,37,1
XL3-1116255,2,1.34E+18,1.35E+18,50740,Silver,27,80000,26,0
XL3-1116255,24,1.34E+18,1.35E+18,50740,Silver,27,70000,26,1
XL3-1020534,6,1.34E+18,1.35E+18,28416,Silver,28,80000,33,0
XL3-1020534,21,1.34E+18,1.35E+18,28416,Silver,28,65000,33,1
XL3-1014352,52,1.34E+18,1.35E+18,35228,Brown,28,90000,30,0
XL3-1014352,3,1.34E+18,1.35E+18,35228,Brown,28,60000,30,1
XL3-1002673,7,1.34E+18,1.35E+18,26724,White,28,90000,12,1
XL3-1017556,1,1.34E+18,1.35E+18,65190,White,28,90000,4,0
XL3-1017556,10,1.34E+18,1.35E+18,65190,White,28,70000,4,1
XL3-1015629,18,1.34E+18,1.35E+18,61406,White,30,90000,34,0
XL3-1015629,10,1.35E+18,1.35E+18,61406,White,30,60000,34,1
XL3-1030775,9,1.35E+18,1.35E+18,27785,White,28,90000,12,0
XL3-1030775,1,1.35E+18,1.35E+18,27785,White,28,80000,12,1
XL3-1013570,11,1.34E+18,1.35E+18,64890,White,28,90000,6,0
XL3-1013570,11,1.35E+18,1.35E+18,64890,White,28,60000,6,1
XL3-1149027,14,1.35E+18,1.35E+18,57647,White,28,90000,7,1
XL3-1136788,13,1.35E+18,1.35E+18,47464,White,28,80000,12,0
XL3-1136788,0,1.35E+18,1.35E+18,47464,White,28,70000,12,1
XL3-1079572,22,1.35E+18,1.35E+18,60935,Silver,30,90000,10,0
XL3-1079572,5,1.35E+18,1.35E+18,60935,Silver,30,60000,10,1
XL3-1137301,11,1.35E+18,1.35E+18,28037,White,28,90000,5,0
XL3-1137301,1,1.35E+18,1.35E+18,28037,White,28,78000,5,1
XL3-1060933,2,1.35E+18,1.35E+18,43654,White,28,90000,18,0
XL3-1060933,7,1.35E+18,1.35E+18,43654,White,28,65000,18,1
XL3-1073210,9,1.35E+18,1.35E+18,32691,White,28,90000,5,0
XL3-1073210,0,1.35E+18,1.35E+18,32691,White,28,85000,5,1
XL3-1032727,9,1.35E+18,1.35E+18,45327,White,28,90000,8,1
XL3-1143992,6,1.35E+18,1.35E+18,38921,White,29,70000,6,1
XL3-1006804,16,1.35E+18,1.35E+18,53886,White,30,90000,5,0
XL3-1006804,7,1.35E+18,1.35E+18,53886,White,30,60000,5,1
XL3-1056822,5,1.35E+18,1.35E+18,32030,White,29,90000,2,1
XL3-1033854,15,1.35E+18,1.35E+18,24189,White,29,80000,34,0
XL3-1033854,13,1.35E+18,1.35E+18,24189,White,29,60000,34,1
XL3-1016255,26,1.35E+18,1.35E+18,38920,White,28,90000,11,0
XL3-1016255,2,1.35E+18,1.35E+18,38920,White,28,67000,11,1
XL3-1058934,12,1.35E+18,1.35E+18,48626,White,29,110000,14,0
XL3-1058934,1,1.35E+18,1.35E+18,48626,White,29,85000,14,1
XL3-1214520,16,1.35E+18,1.35E+18,56424,White,28,80000,9,0
XL3-1214520,2,1.35E+18,1.35E+18,56424,White,28,70000,9,1
XL3-1027689,39,1.35E+18,1.35E+18,41893,Black,29,80000,77,0
XL3-1027689,13,1.35E+18,1.35E+18,41893,Black,29,55000,77,1
XL3-1068709,19,1.34E+18,1.35E+18,64853,White,30,80000,33,0
XL3-1068709,20,1.35E+18,1.35E+18,64853,White,30,55000,33,1
XL3-1001510,12,1.34E+18,1.35E+18,33001,White,28,100000,21,0
XL3-1001510,18,1.35E+18,1.35E+18,33001,White,28,70000,21,1
XL3-1029800,8,1.35E+18,1.35E+18,14119,White,28,90000,19,0
XL3-1029800,2,1.35E+18,1.35E+18,14119,White,28,70000,19,1
XL3-1069551,15,1.35E+18,1.35E+18,45202,White,28,80000,22,0
XL3-1069551,2,1.35E+18,1.35E+18,45202,White,28,55000,22,1
XL3-1011116,16,1.35E+18,1.35E+18,54765,White,28,90000,31,0
XL3-1011116,2,1.35E+18,1.35E+18,54765,White,28,80000,31,1
XL3-1508426,5,1.35E+18,1.35E+18,49725,White,28,80000,5,0
XL3-1508426,11,1.35E+18,1.35E+18,49725,White,28,70000,5,1
XL3-1112728,1,1.35E+18,1.35E+18,52076,White,28,90000,14,0
XL3-1112728,13,1.35E+18,1.35E+18,52076,White,28,70000,14,1
XL3-1092441,13,1.35E+18,1.35E+18,73684,White,29,70000,11,0
XL3-1092441,0,1.35E+18,1.35E+18,73684,White,29,50000,11,1
XL3-1055494,11,1.34E+18,1.35E+18,69000,Black,28,80000,39,0
XL3-1055494,39,1.35E+18,1.35E+18,69000,Black,28,58000,39,1
XL3-1060636,4,1.35E+18,1.35E+18,65025,White,28,80000,2,0
XL3-1060636,7,1.35E+18,1.35E+18,65025,White,28,65000,2,1
XL3-1018462,7,1.35E+18,1.35E+18,44478,White,29,80000,14,0
XL3-1018462,6,1.35E+18,1.35E+18,44478,White,29,65000,14,1
XL3-1075876,21,1.34E+18,1.35E+18,70694,Black,29,100000,22,0
XL3-1075876,36,1.35E+18,1.35E+18,70694,Black,29,55000,22,1
XL3-1055502,2,1.34E+18,1.35E+18,41295,Silver,28,90000,11,0
XL3-1055502,28,1.35E+18,1.35E+18,41295,Silver,28,66000,11,1
XL3-1212891,31,1.35E+18,1.35E+18,38804,Black,27,100000,10,0
XL3-1212891,4,1.35E+18,1.35E+18,38804,Black,27,65000,10,1
XL3-1009606,17,1.35E+18,1.35E+18,45435,White,28,80000,29,0
XL3-1009606,12,1.35E+18,1.35E+18,45435,White,28,50000,29,1
XL3-1059944,14,1.35E+18,1.35E+18,23808,White,28,90000,8,0
XL3-1059944,3,1.35E+18,1.35E+18,23808,White,28,75000,8,1
XL3-1005227,5,1.34E+18,1.35E+18,55336,Silver,30,90000,6,0
XL3-1005227,29,1.35E+18,1.35E+18,55336,Silver,30,80000,6,1
XL3-1503504,7,1.35E+18,1.35E+18,48662,White,28,90000,8,0
XL3-1503504,7,1.35E+18,1.35E+18,48662,White,28,70000,8,1
XL3-1032855,54,1.35E+18,1.35E+18,33662,Brown,28,90000,51,0
XL3-1032855,7,1.35E+18,1.35E+18,33662,Brown,28,57000,51,1
XL3-1082677,2,1.35E+18,1.35E+18,28042,White,28,110000,2,0
XL3-1082677,12,1.35E+18,1.35E+18,28042,White,28,90000,2,1
XL3-1033081,7,1.35E+18,1.35E+18,41715,White,28,80000,3,0
XL3-1033081,2,1.35E+18,1.35E+18,41715,White,28,70000,3,1
XL3-1026506,20,1.35E+18,1.35E+18,51900,White,28,90000,11,0
XL3-1026506,2,1.35E+18,1.35E+18,51900,White,28,85000,11,1
XL3-1034838,5,1.35E+18,1.35E+18,33773,White,29,90000,20,0
XL3-1034838,19,1.35E+18,1.35E+18,33773,White,29,80000,20,1
XL3-1509006,9,1.35E+18,1.35E+18,23924,White,29,90000,3,0
XL3-1509006,5,1.35E+18,1.35E+18,23924,White,29,75000,3,1
XL3-1037127,39,1.35E+18,1.35E+18,44978,Black,29,90000,4,0
XL3-1037127,6,1.35E+18,1.35E+18,44978,Black,29,80000,4,1
XL3-1091017,3,1.34E+18,1.35E+18,49300,Silver,28,90000,23,0
XL3-1091017,33,1.35E+18,1.35E+18,49300,Silver,28,55000,23,1
XL3-1032764,10,1.35E+18,1.35E+18,66642,White,28,80000,17,0
XL3-1032764,13,1.35E+18,1.35E+18,66642,White,28,50000,17,1
XL3-1061359,12,1.35E+18,1.35E+18,62358,White,29,80000,6,0
XL3-1061359,15,1.35E+18,1.35E+18,62358,White,29,65000,6,1
XL3-1084055,13,1.35E+18,1.35E+18,35118,White,30,90000,3,1
XL3-1036346,15,1.35E+18,1.35E+18,8040,White,30,130000,28,0
XL3-1036346,11,1.35E+18,1.35E+18,8040,White,30,115000,28,1
XL3-1035266,31,1.35E+18,1.35E+18,64339,Black,30,80000,11,0
XL3-1035266,9,1.35E+18,1.35E+18,64339,Black,30,60000,11,1
XL3-1092087,60,1.35E+18,1.35E+18,51401,Brown,28,170000,15,0
XL3-1092087,0,1.35E+18,1.35E+18,51401,Brown,28,50000,15,1
XL3-1084368,1,1.35E+18,1.35E+18,30463,Silver,28,80000,11,0
XL3-1084368,27,1.35E+18,1.35E+18,30463,Silver,28,70000,11,1
XL3-1168981,17,1.35E+18,1.35E+18,69682,White,28,90000,6,0
XL3-1168981,2,1.35E+18,1.35E+18,69682,White,28,70000,6,1
XL3-1023831,4,1.35E+18,1.35E+18,38130,White,28,90000,8,0
XL3-1023831,9,1.35E+18,1.35E+18,38130,White,28,70000,8,1
XL3-1045395,30,1.35E+18,1.35E+18,54450,Black,28,80000,7,0
XL3-1045395,3,1.35E+18,1.35E+18,54450,Black,28,59000,7,1
XL3-1235634,59,1.35E+18,1.36E+18,47010,Brown,30,90000,41,0
XL3-1235634,12,1.35E+18,1.36E+18,47010,Brown,30,59000,41,1
XL3-1039360,7,1.35E+18,1.35E+18,33758,Silver,30,90000,8,0
XL3-1039360,22,1.35E+18,1.35E+18,33758,Silver,30,70000,8,1
XL3-1074730,15,1.35E+18,1.35E+18,41071,White,31,90000,7,0
XL3-1074730,6,1.35E+18,1.35E+18,41071,White,31,75000,7,1
XL3-1139410,15,1.35E+18,1.35E+18,35086,White,28,90000,34,0
XL3-1139410,3,1.35E+18,1.35E+18,35086,White,28,70000,34,1
XL3-1033006,21,1.35E+18,1.35E+18,56268,Silver,28,80000,3,0
XL3-1033006,2,1.35E+18,1.35E+18,56268,Silver,28,65000,3,1
XL3-1019823,8,1.35E+18,1.35E+18,48480,White,28,80000,12,0
XL3-1019823,7,1.35E+18,1.35E+18,48480,White,28,55000,12,1
XL3-1177422,5,1.35E+18,1.35E+18,53398,Silver,29,80000,11,0
XL3-1177422,21,1.35E+18,1.35E+18,53398,Silver,29,68000,11,1
XL3-1257288,3,1.35E+18,1.35E+18,56128,White,28,90000,12,0
XL3-1257288,10,1.35E+18,1.35E+18,56128,White,28,70000,12,1
XL3-1046018,40,1.35E+18,1.36E+18,42997,Black,28,90000,29,0
XL3-1046018,16,1.35E+18,1.36E+18,42997,Black,28,65000,29,1
XL3-1039381,44,1.35E+18,1.35E+18,69108,Black,28,80000,51,0
XL3-1039381,9,1.35E+18,1.35E+18,69108,Black,28,49000,51,1
XL3-1564576,15,1.35E+18,1.35E+18,33552,Black,28,90000,20,0
XL3-1564576,35,1.35E+18,1.35E+18,33552,Black,28,60000,20,1
XL3-1152705,22,1.35E+18,1.35E+18,52036,Silver,28,90000,20,0
XL3-1152705,4,1.35E+18,1.35E+18,52036,Silver,28,60000,20,1
XL3-1178277,36,1.35E+18,1.36E+18,44181,Black,28,90000,34,0
XL3-1178277,14,1.35E+18,1.36E+18,44181,Black,28,55000,34,1
XL3-1531805,30,1.35E+18,1.35E+18,35968,Black,28,100000,8,0
XL3-1531805,11,1.35E+18,1.35E+18,35968,Black,28,75000,8,1
XL3-1216510,8,1.35E+18,1.35E+18,49924,Black,28,90000,44,0
XL3-1216510,45,1.35E+18,1.35E+18,49924,Black,28,50000,44,1
XL3-1050953,52,1.35E+18,1.36E+18,51834,Brown,28,90000,33,0
XL3-1050953,1,1.35E+18,1.36E+18,51834,Brown,28,50000,33,1
XL3-1212896,43,1.35E+18,1.36E+18,29184,Black,30,90000,48,0
XL3-1212896,12,1.35E+18,1.36E+18,29184,Black,30,55000,48,1
XL3-1042771,29,1.35E+18,1.35E+18,35338,Silver,29,90000,7,0
XL3-1042771,11,1.35E+18,1.35E+18,35338,Silver,29,70000,7,1
XL3-1140744,22,1.35E+18,1.35E+18,45679,Silver,28,80000,4,0
XL3-1140744,1,1.35E+18,1.35E+18,45679,Silver,28,74000,4,1
XL3-1246380,14,1.35E+18,1.35E+18,47735,White,28,80000,14,0
XL3-1246380,1,1.35E+18,1.35E+18,47735,White,28,55000,14,1
XL3-1269871,7,1.35E+18,1.35E+18,80676,White,28,80000,3,0
XL3-1269871,9,1.35E+18,1.35E+18,80676,White,28,70000,3,1
XL3-1180392,6,1.35E+18,1.35E+18,48784,White,28,80000,5,0
XL3-1180392,17,1.35E+18,1.35E+18,48784,White,28,70000,5,1
XL3-1037604,12,1.35E+18,1.35E+18,53713,Silver,28,70000,20,0
XL3-1037604,25,1.35E+18,1.35E+18,53713,Silver,28,45000,20,1
XL3-1136282,8,1.35E+18,1.35E+18,50617,White,28,80000,7,0
XL3-1136282,6,1.35E+18,1.35E+18,50617,White,28,65000,7,1
XL3-1239811,10,1.35E+18,1.35E+18,43999,White,30,90000,5,0
XL3-1239811,11,1.35E+18,1.35E+18,43999,White,30,70000,5,1
XL3-1134125,7,1.35E+18,1.35E+18,39460,White,28,80000,4,0
XL3-1134125,2,1.35E+18,1.35E+18,39460,White,28,70000,4,1
XL3-1237884,10,1.35E+18,1.35E+18,58646,White,28,80000,5,0
XL3-1237884,2,1.35E+18,1.35E+18,58646,White,28,55000,5,1
XL3-1158999,2,1.35E+18,1.35E+18,45328,White,28,90000,9,0
XL3-1158999,13,1.35E+18,1.35E+18,45328,White,28,60000,9,1
XL3-1065691,10,1.35E+18,1.35E+18,40728,White,28,90000,5,0
XL3-1065691,1,1.35E+18,1.35E+18,40728,White,28,85000,5,1
XL3-1080920,6,1.35E+18,1.35E+18,28148,White,30,100000,3,0
XL3-1080920,7,1.35E+18,1.35E+18,28148,White,30,90000,3,1
XL3-1116195,6,1.35E+18,1.35E+18,44783,White,29,90000,2,0
XL3-1116195,3,1.35E+18,1.35E+18,44783,White,29,65000,2,1
XL3-1069538,9,1.35E+18,1.35E+18,18847,Black,28,90000,34,0
XL3-1069538,1,1.35E+18,1.35E+18,18847,Black,28,60000,34,1
XL3-1047124,2,1.35E+18,1.35E+18,40934,White,28,80000,11,0
XL3-1047124,19,1.35E+18,1.35E+18,40934,White,28,70000,11,1
XL3-1076990,7,1.35E+18,1.35E+18,47150,White,28,80000,2,1
XL3-1055135,6,1.35E+18,1.35E+18,30793,White,30,70000,51,0
XL3-1055135,3,1.35E+18,1.35E+18,30793,White,30,55000,51,1
XL3-1072081,3,1.35E+18,1.35E+18,59779,White,29,80000,6,0
XL3-1072081,14,1.35E+18,1.35E+18,59779,White,29,70000,6,1
XL3-1062433,6,1.35E+18,1.35E+18,43208,White,30,80000,7,0
XL3-1062433,6,1.35E+18,1.35E+18,43208,White,30,65000,7,1
XL3-1166907,14,1.35E+18,1.35E+18,26073,White,28,80000,19,0
XL3-1166907,6,1.35E+18,1.35E+18,26073,White,28,60000,19,1
XL3-1011968,8,1.35E+18,1.35E+18,63115,White,28,60000,14,0
XL3-1011968,18,1.35E+18,1.35E+18,63115,White,28,50000,14,1
XL3-1044273,4,1.35E+18,1.35E+18,33830,White,28,80000,12,0
XL3-1044273,5,1.35E+18,1.35E+18,33830,White,28,60000,12,1
XL3-1250181,9,1.35E+18,1.35E+18,47652,White,28,70000,3,0
XL3-1250181,2,1.35E+18,1.35E+18,47652,White,28,60000,3,1
XL3-1073215,16,1.35E+18,1.36E+18,41420,White,28,100000,14,0
XL3-1073215,13,1.35E+18,1.36E+18,41420,White,28,70000,14,1
XL3-1056334,9,1.35E+18,1.35E+18,75031,White,28,80000,8,0
XL3-1056334,12,1.35E+18,1.35E+18,75031,White,28,70000,8,1
XL3-1057793,3,1.35E+18,1.35E+18,37135,Silver,30,90000,12,0
XL3-1057793,28,1.35E+18,1.35E+18,37135,Silver,30,75000,12,1
XL3-1056889,1,1.35E+18,1.35E+18,51044,White,30,80000,7,0
XL3-1056889,18,1.35E+18,1.35E+18,51044,White,30,65000,7,1
XL3-1040496,12,1.35E+18,1.36E+18,63795,Black,30,80000,56,0
XL3-1040496,30,1.35E+18,1.36E+18,63795,Black,30,55000,56,1
XL3-1175791,18,1.35E+18,1.35E+18,41505,White,29,90000,17,0
XL3-1175791,0,1.35E+18,1.35E+18,41505,White,29,70000,17,1
XL3-1025926,16,1.35E+18,1.36E+18,60450,Silver,30,90000,10,0
XL3-1025926,21,1.35E+18,1.36E+18,60450,Silver,30,65000,10,1
XL3-1073061,6,1.35E+18,1.35E+18,44502,White,30,70000,10,0
XL3-1073061,1,1.35E+18,1.35E+18,44502,White,30,55000,10,1
XL3-1053293,2,1.35E+18,1.36E+18,49918,Black,30,90000,43,0
XL3-1053293,44,1.35E+18,1.36E+18,49918,Black,30,70000,43,1
XL3-1164048,15,1.35E+18,1.36E+18,64025,Silver,28,80000,14,0
XL3-1164048,22,1.35E+18,1.36E+18,64025,Silver,28,70000,14,1
XL3-1093078,2,1.34E+18,1.36E+18,41923,Brown,28,90000,33,0
XL3-1093078,111,1.35E+18,1.36E+18,41923,Brown,28,60000,33,1
XL3-1259656,50,1.35E+18,1.36E+18,52926,Brown,28,80000,20,0
XL3-1259656,3,1.35E+18,1.36E+18,52926,Brown,28,45000,20,1
XL3-1056238,4,1.35E+18,1.35E+18,34049,White,28,90000,8,0
XL3-1056238,12,1.35E+18,1.35E+18,34049,White,28,70000,8,1
XL3-1217355,1,1.35E+18,1.35E+18,54045,Silver,30,90000,5,0
XL3-1217355,28,1.35E+18,1.35E+18,54045,Silver,30,60000,5,1
XL3-1200854,0,1.35E+18,1.35E+18,62224,White,30,70000,10,0
XL3-1200854,13,1.35E+18,1.35E+18,62224,White,30,60000,10,1
XL3-1247205,7,1.35E+18,1.36E+18,48600,Silver,29,80000,22,0
XL3-1247205,27,1.35E+18,1.36E+18,48600,Silver,29,65000,22,1
XL3-1034395,7,1.35E+18,1.35E+18,52361,White,29,80000,11,0
XL3-1034395,3,1.35E+18,1.35E+18,52361,White,29,58000,11,1
XL3-1168487,10,1.35E+18,1.35E+18,55595,White,29,70000,8,0
XL3-1168487,0,1.35E+18,1.35E+18,55595,White,29,53000,8,1
XL3-1054735,45,1.35E+18,1.36E+18,43753,Black,30,80000,26,0
XL3-1054735,9,1.35E+18,1.36E+18,43753,Black,30,45000,26,1
XL3-1083425,14,1.35E+18,1.36E+18,50778,White,28,80000,7,0
XL3-1083425,8,1.35E+18,1.36E+18,50778,White,28,60000,7,1
XL3-1205187,3,1.35E+18,1.36E+18,81467,White,28,70000,4,0
XL3-1205187,5,1.35E+18,1.36E+18,81467,White,28,60000,4,1
XL3-1153894,27,1.35E+18,1.36E+18,68738,Black,28,70000,30,0
XL3-1153894,6,1.35E+18,1.36E+18,68738,Black,28,57000,30,1
XL3-1223291,0,1.35E+18,1.35E+18,36820,White,29,70000,25,0
XL3-1223291,14,1.35E+18,1.35E+18,36820,White,29,59000,25,1
XL3-1259257,16,1.35E+18,1.36E+18,42515,White,28,90000,24,0
XL3-1259257,17,1.35E+18,1.36E+18,42515,White,28,70000,24,1
XL3-1096216,18,1.35E+18,1.35E+18,30639,White,30,90000,23,0
XL3-1096216,3,1.35E+18,1.35E+18,30639,White,30,60000,23,1
XL3-1146739,4,1.35E+18,1.35E+18,35339,White,28,80000,11,0
XL3-1146739,9,1.35E+18,1.35E+18,35339,White,28,68000,11,1
XL3-1138010,8,1.35E+18,1.35E+18,26999,White,28,80000,1,1
XL3-1262455,15,1.35E+18,1.36E+18,25150,White,30,90000,6,0
XL3-1262455,0,1.35E+18,1.36E+18,25150,White,30,85000,6,1
XL3-1099880,8,1.35E+18,1.36E+18,57264,White,29,80000,6,0
XL3-1099880,6,1.35E+18,1.36E+18,57264,White,29,65000,6,1
XL3-1066495,14,1.35E+18,1.36E+18,60184,White,28,70000,10,1
XL3-1046062,0,1.35E+18,1.36E+18,31861,Silver,28,90000,29,0
XL3-1046062,22,1.35E+18,1.36E+18,31861,Silver,28,80000,29,1
XL3-1045161,6,1.35E+18,1.35E+18,35045,White,28,80000,18,0
XL3-1045161,5,1.35E+18,1.35E+18,35045,White,28,65000,18,1
XL3-1087300,25,1.35E+18,1.36E+18,38754,Silver,29,80000,31,0
XL3-1087300,6,1.35E+18,1.36E+18,38754,Silver,29,60000,31,1
XL3-1073338,26,1.35E+18,1.36E+18,29970,Silver,28,90000,15,0
XL3-1073338,2,1.35E+18,1.36E+18,29970,Silver,28,65000,15,1
XL3-1060161,7,1.35E+18,1.36E+18,18265,White,28,90000,9,1
XL3-1070353,7,1.35E+18,1.36E+18,50173,White,28,80000,5,0
XL3-1070353,6,1.35E+18,1.36E+18,50173,White,28,70000,5,1
XL3-1050335,8,1.35E+18,1.36E+18,71061,Black,29,80000,65,0
XL3-1050335,39,1.35E+18,1.36E+18,71061,Black,29,40000,65,1
XL3-1087389,21,1.35E+18,1.36E+18,28859,Silver,30,80000,39,1
XL3-1201993,3,1.35E+18,1.36E+18,53788,White,29,70000,2,1
XL3-1056215,21,1.35E+18,1.36E+18,31771,Silver,29,80000,10,1
XL3-1046882,4,1.35E+18,1.36E+18,64400,Black,29,70000,306,0
XL3-1046882,47,1.35E+18,1.36E+18,64400,Black,29,40000,306,1
XL3-1175618,11,1.35E+18,1.36E+18,61313,White,29,70000,18,0
XL3-1175618,12,1.35E+18,1.36E+18,61313,White,29,50000,18,1
XL3-1055950,2,1.35E+18,1.36E+18,60725,White,29,70000,29,0
XL3-1055950,14,1.35E+18,1.36E+18,60725,White,29,60000,29,1
XL3-1057046,16,1.35E+18,1.36E+18,25200,White,29,70000,15,1
XL3-1099185,6,1.35E+18,1.36E+18,61615,White,28,80000,10,0
XL3-1099185,4,1.35E+18,1.36E+18,61615,White,28,70000,10,1
XL3-1064215,3,1.35E+18,1.36E+18,38975,White,29,90000,3,1
XL3-1073494,6,1.35E+18,1.36E+18,41426,White,28,90000,12,0
XL3-1073494,10,1.35E+18,1.36E+18,41426,White,28,71000,12,1
XL3-1121394,6,1.35E+18,1.36E+18,51394,White,28,70000,11,0
XL3-1121394,2,1.35E+18,1.36E+18,51394,White,28,58000,11,1
XL3-1066128,5,1.35E+18,1.36E+18,48569,White,28,80000,14,0
XL3-1066128,11,1.35E+18,1.36E+18,48569,White,28,71000,14,1
XL3-1105212,8,1.35E+18,1.36E+18,54314,White,28,70000,10,1
XL3-1083197,10,1.35E+18,1.36E+18,58158,White,28,80000,9,0
XL3-1083197,4,1.35E+18,1.36E+18,58158,White,28,70000,9,1
XL3-1023378,8,1.35E+18,1.36E+18,33052,White,28,80000,10,1
XL3-1119034,6,1.35E+18,1.36E+18,40415,White,29,70000,12,1
XL3-1026780,6,1.35E+18,1.36E+18,46232,White,29,60000,8,1
XL3-1070919,3,1.35E+18,1.36E+18,43138,White,29,80000,1,1
XL3-1234893,1,1.35E+18,1.36E+18,47287,White,29,70000,6,0
XL3-1234893,8,1.35E+18,1.36E+18,47287,White,29,60000,6,1
XL3-1066384,5,1.35E+18,1.36E+18,25850,White,28,90000,12,0
XL3-1066384,11,1.35E+18,1.36E+18,25850,White,28,80000,12,1
XL3-1079234,11,1.35E+18,1.36E+18,47907,White,29,80000,14,0
XL3-1079234,5,1.35E+18,1.36E+18,47907,White,29,65000,14,1
XL3-1238703,10,1.35E+18,1.36E+18,49536,White,28,80000,4,1
XL3-1092180,14,1.35E+18,1.36E+18,47461,White,28,80000,8,1
XL3-1135878,13,1.35E+18,1.36E+18,41061,White,28,80000,13,1
XL3-1090070,2,1.35E+18,1.36E+18,39999,White,28,90000,4,1
XL3-1132776,0,1.35E+18,1.36E+18,54389,White,30,70000,1,1
XL3-1132270,7,1.35E+18,1.36E+18,27076,White,29,80000,37,0
XL3-1132270,4,1.35E+18,1.36E+18,27076,White,29,60000,37,1
XL3-1094063,17,1.35E+18,1.36E+18,77329,White,28,70000,18,0
XL3-1094063,18,1.35E+18,1.36E+18,77329,White,28,45000,18,1
XL3-1188341,16,1.35E+18,1.36E+18,51524,White,28,80000,12,0
